,LSOA,Assault With Injury,Common Assault,Harassment,Murder,Offensive Weapon,Other Violence,Personal Property,Theft Person,Wounding/GBH
1453,E01001479,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
1454,E01001480,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1455,E01001481,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1456,E01001482,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1457,E01001483,2.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
1458,E01001484,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1459,E01001485,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0
1460,E01001486,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,E01001487,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1462,E01001488,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1463,E01001489,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
1464,E01001491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,E01001492,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0
1466,E01001493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1467,E01001494,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1468,E01001495,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1469,E01001496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,E01001497,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,E01001498,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1472,E01001499,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1473,E01001500,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
1474,E01001501,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
1475,E01001502,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1476,E01001503,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1477,E01001504,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1478,E01001505,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1479,E01001506,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1480,E01001507,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1481,E01001508,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1482,E01001509,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1483,E01001510,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1484,E01001511,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,E01001512,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1486,E01001513,5.0,8.0,4.0,0.0,0.0,0.0,6.0,1.0,2.0
1487,E01001514,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
1488,E01001515,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0
1489,E01001516,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1490,E01001517,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1491,E01001518,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1492,E01001519,0.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,5.0
1493,E01001520,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1494,E01001521,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1495,E01001522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1496,E01001523,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,E01001524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,E01001525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1499,E01001526,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1500,E01001527,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,E01001528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1502,E01001529,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
1503,E01001530,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1504,E01001531,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1505,E01001532,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
1506,E01001533,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1507,E01001534,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
1508,E01001535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509,E01001536,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1510,E01001537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,E01001538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1512,E01001539,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1513,E01001540,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,E01001541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,E01001542,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1516,E01001543,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,E01001544,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1518,E01001545,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,E01001546,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1520,E01001547,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1521,E01001548,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1522,E01001549,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1523,E01001550,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1524,E01001551,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,E01001552,1.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
1526,E01001553,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1527,E01001554,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0
1528,E01001555,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0
1529,E01001556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1530,E01001557,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1531,E01001558,3.0,6.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0
1532,E01001559,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
1533,E01001560,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1534,E01001562,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1535,E01001563,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,E01001564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,E01001565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,E01001566,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,E01001567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1540,E01001568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,E01001569,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1542,E01001570,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0
1543,E01001571,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,E01001572,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1545,E01001573,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1546,E01001574,5.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
1547,E01001575,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0
1548,E01001576,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1549,E01001577,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,E01001578,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
1551,E01001579,2.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
1552,E01001580,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,E01001581,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,E01001582,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1555,E01001583,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1556,E01001584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,E01001585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,E01001586,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
1559,E01001587,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,E01001588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1561,E01001589,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
1562,E01001590,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
1563,E01001591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,E01001592,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,E01001593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,E01001594,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1567,E01001595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
1568,E01001596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,E01001597,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
1570,E01001598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,E01001599,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1572,E01001600,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,E01001601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,E01001602,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1575,E01001603,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0
1576,E01001604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,E01001605,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,E01001606,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,E01001607,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
1580,E01001608,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1581,E01001609,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
1582,E01001610,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,E01001611,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,E01001613,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1585,E01001614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1586,E01001615,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
1587,E01001617,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,E01001618,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1589,E01001619,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,E01001620,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,E01001621,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
1592,E01001623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1593,E01001624,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
1594,E01001625,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,E01001629,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
1596,E01001631,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
1597,E01001632,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1598,E01001633,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,E01001634,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1600,E01001635,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1601,E01001636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,E01001637,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,E01001638,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
1604,E01001640,1.0,7.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0
1605,E01001641,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
1606,E01001642,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1607,E01001644,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1608,E01001645,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1609,E01001646,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,E01001647,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1611,E01001648,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,E01001649,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,E01001650,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,E01001651,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1615,E01001652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,E01001653,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1617,E01001654,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1618,E01001655,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1619,E01001656,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,E01001657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,E01001658,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,E01001659,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1623,E01001660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1624,E01001661,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,E01001662,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,E01001664,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,E01001665,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1628,E01001666,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0
1629,E01001667,9.0,6.0,6.0,0.0,0.0,4.0,1.0,49.0,1.0
1630,E01001668,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0
1631,E01001669,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1632,E01001671,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1633,E01001672,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,E01001673,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1635,E01001674,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0
1636,E01001675,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0
1637,E01001676,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
1638,E01001677,4.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0
1639,E01001678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1640,E01001679,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1641,E01001680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,E01001681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,E01001682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,E01001683,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1645,E01001684,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
1646,E01001685,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1647,E01001686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1648,E01001687,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
1649,E01001688,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1650,E01001690,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1651,E01001692,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1652,E01001693,2.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1653,E01001694,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,E01001695,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,E01001696,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
1656,E01001697,2.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0
1657,E01001698,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,E01001699,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,E01001700,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1660,E01001701,4.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0,3.0
1661,E01001702,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
1662,E01001703,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
1663,E01001704,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1664,E01001705,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1665,E01001706,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1666,E01001708,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1667,E01001709,3.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0
1668,E01001710,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1669,E01001711,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
1670,E01001712,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0
1671,E01001713,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1672,E01001714,4.0,1.0,1.0,0.0,1.0,2.0,1.0,8.0,1.0
1673,E01001715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1674,E01001716,0.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0
1675,E01001717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,E01001718,1.0,3.0,5.0,0.0,2.0,1.0,6.0,7.0,0.0
1677,E01001719,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,E01001720,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0
1679,E01001722,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
1680,E01001723,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1681,E01001724,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1682,E01001725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,E01001726,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1684,E01001727,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,E01001728,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
1686,E01001729,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
1687,E01001730,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0
1688,E01001731,4.0,4.0,9.0,0.0,1.0,0.0,0.0,4.0,2.0
1689,E01001732,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0
1690,E01001733,1.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0
1691,E01001734,2.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0,1.0
1692,E01001735,3.0,4.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0
1693,E01001736,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,E01001737,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
1695,E01001738,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1696,E01001739,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0
1697,E01001740,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1698,E01001741,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1699,E01001742,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1700,E01001744,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
1701,E01001745,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1702,E01001746,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1703,E01001747,2.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0
1704,E01001748,4.0,5.0,5.0,0.0,1.0,1.0,3.0,7.0,2.0
1705,E01001749,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1706,E01001750,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
1707,E01001751,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0
1708,E01001752,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1709,E01001753,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
1710,E01001754,5.0,3.0,3.0,0.0,0.0,0.0,2.0,7.0,2.0
1711,E01001755,1.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0
1712,E01001756,0.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,1.0
1713,E01001757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,E01001758,2.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0
1715,E01001759,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0
1716,E01001760,5.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,1.0
1717,E01001761,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1718,E01001762,2.0,4.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0
1719,E01001763,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1720,E01001764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1721,E01001765,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0
1722,E01001767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1723,E01001768,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1724,E01001769,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1725,E01001770,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1726,E01001772,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
1727,E01001773,3.0,3.0,1.0,0.0,1.0,3.0,3.0,10.0,2.0
1728,E01001774,0.0,1.0,6.0,0.0,0.0,0.0,2.0,4.0,1.0
1729,E01001775,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1730,E01001776,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0
1731,E01001777,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
1732,E01001779,0.0,6.0,5.0,0.0,0.0,5.0,2.0,10.0,0.0
1733,E01001780,4.0,3.0,2.0,0.0,1.0,2.0,6.0,17.0,3.0
1734,E01001781,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0
1735,E01001782,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0
1736,E01001783,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1737,E01001784,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,E01001785,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1739,E01001786,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1740,E01001787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1741,E01001788,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1742,E01001789,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,E01001790,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1744,E01001791,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,E01001792,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1746,E01001793,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
1747,E01001794,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1748,E01001795,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
1749,E01001796,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0
1750,E01001798,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0
1751,E01001799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1752,E01001800,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1753,E01001801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,E01001802,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,E01001803,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1756,E01001804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,E01001805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,E01001806,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0
1759,E01001807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1760,E01001808,2.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0
1761,E01001809,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1762,E01001811,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1763,E01001812,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1764,E01001813,2.0,2.0,3.0,0.0,1.0,0.0,3.0,4.0,0.0
1765,E01001814,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
1766,E01001815,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1767,E01001816,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
1768,E01001819,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
